vendor,part_number,identifier_kind,cpu_architectures,target_config,openocd_distribution,mapping_status,validation_status,catalog_origin
Infineon,CY8C4124PVA-S412,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4124PVA-S422,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4124PVA-S432,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4124PVE-S412,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4124PVE-S422,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4124PVE-S432,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4124PVS-S412,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4124PVS-S422,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4124PVS-S432,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125AXI-S423,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125AXI-S433,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125AZI-S413,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125AZI-S423,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125AZI-S433,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125AZQ-S433,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125FNI-S413,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125FNI-S423,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125FNI-S433,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125FNQ-S433,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LCE-HVS003,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LCE-HVS013,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LCE-HVS103,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LCE-HVS113,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LDE-HVS004,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LDE-HVS014,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LDE-HVS104,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LDE-HVS114,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQA-S413,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQA-S423,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQA-S433,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQE-S413,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQE-S423,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQE-S433,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQI-S412,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQI-S413,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQI-S422,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQI-S423,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQI-S432,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQI-S433,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQQ-S432,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQS-S413,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQS-S423,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LQS-S433,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LWE-HVS005,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LWE-HVS015,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LWE-HVS105,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125LWE-HVS115,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125PVA-S412,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125PVA-S422,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125PVA-S432,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125PVE-S412,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125PVE-S422,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125PVE-S432,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125PVS-S412,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125PVS-S422,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4125PVS-S432,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126AXI-S423,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126AXI-S433,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126AXI-S443,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126AXI-S445,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126AXI-S455,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126AXQ-S433,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126AZA-S455,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126AZE-S455,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126AZI-S423,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126AZI-S433,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126AZI-S445,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126AZI-S455,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126AZQ-S423,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126AZQ-S433,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126AZS-S455,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LCE-HV403,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LCE-HV413,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LCE-HV423,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LCE-HVS003,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LCE-HVS013,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LCE-HVS103,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LCE-HVS113,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LDA-S453,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LDE-HVS004,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LDE-HVS014,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LDE-HVS104,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LDE-HVS114,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LDE-S453,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LDS-S453,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LQA-S453,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LQA-S455,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LQE-S453,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LQE-S455,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LQS-S453,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LQS-S455,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LWE-HVS005,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LWE-HVS015,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LWE-HVS105,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4126LWE-HVS115,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AXI-S443,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AXI-S445,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AXI-S453,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AXI-S455,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AZA-S445,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AZA-S455,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AZE-S445,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AZE-S455,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AZI-S443,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AZI-S445,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AZI-S453,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AZI-S455,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AZQ-S445,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AZQ-S455,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AZS-S445,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127AZS-S455,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127LCE-HV403,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127LCE-HV413,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127LCE-HV423,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127LCE-HVS003,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127LCE-HVS013,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127LCE-HVS103,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127LCE-HVS113,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127LDA-S443,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127LDA-S453,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127LDE-HVS004,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
Infineon,CY8C4127LDE-HVS014,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/psoc4.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_next5_mapped.csv
